Time,num_recovered
541.25,661607
541.5,661607
541.75,661607
542,661607
542.25,661607
542.5,661607
542.75,661607
543,661607
543.25,661607
543.5,661607
543.75,661607
544,661607
544.25,661607
544.5,661607
544.75,661607
545,661607
545.25,661607
545.5,661607
545.75,661607
546,661607
546.25,661607
546.5,661607
546.75,661607
547,661607
547.25,661607
547.5,661607
547.75,661607
548,661607
548.25,661607
548.5,661607
548.75,661607
549,661607
549.25,661607
549.5,661607
549.75,661607
550,661607
550.25,661607
550.5,661607
550.75,661607
551,661607
551.25,661607
551.5,661607
551.75,661607
552,661607
552.25,661607
552.5,661607
552.75,661607
553,661607
553.25,661607
553.5,661607
553.75,661607
554,661607
554.25,661607
554.5,661607
554.75,661607
555,661607
555.25,661607
555.5,661607
555.75,661607
556,661607
556.25,661607
556.5,661607
556.75,661607
557,661607
557.25,661607
557.5,661607
557.75,661607
558,661607
558.25,661607
558.5,661607
558.75,661607
559,661607
559.25,661607
559.5,661607
559.75,661607
560,661607
560.25,661607
560.5,661607
560.75,661607
561,661607
561.25,661607
561.5,661607
561.75,661607
562,661607
562.25,661607
562.5,661607
562.75,661607
563,661607
563.25,661607
563.5,661607
563.75,661607
564,661607
564.25,661607
564.5,661607
564.75,661607
565,661607
565.25,661607
565.5,661607
565.75,661607
566,661607
566.25,661607
566.5,661607
566.75,661607
567,661607
567.25,661607
567.5,661607
567.75,661607
568,661607
568.25,661607
568.5,661607
568.75,661607
569,661607
569.25,661607
569.5,661607
569.75,661607
570,661607
570.25,661607
570.5,661607
570.75,661607
571,661607
571.25,661607
571.5,661607
571.75,661607
572,661607
572.25,661607
572.5,661607
572.75,661607
573,661607
573.25,661607
573.5,661607
573.75,661607
574,661607
574.25,661607
574.5,661607
574.75,661607
575,661607
575.25,661607
575.5,661607
575.75,661607
576,661607
576.25,661607
576.5,661607
576.75,661607
577,661607
577.25,661607
577.5,661607
577.75,661607
578,661607
578.25,661607
578.5,661607
578.75,661607
579,661607
579.25,661607
579.5,661607
579.75,661607
580,661607
580.25,661607
580.5,661607
580.75,661607
581,661607
581.25,661607
581.5,661607
581.75,661607
582,661607
582.25,661607
582.5,661607
582.75,661607
583,661607
583.25,661607
583.5,661607
583.75,661607
584,661607
584.25,661607
584.5,661607
584.75,661607
585,661607
585.25,661607
585.5,661607
585.75,661607
586,661607
586.25,661607
586.5,661607
586.75,661607
587,661607
587.25,661607
587.5,661607
587.75,661607
588,661607
588.25,661607
588.5,661607
588.75,661607
589,661607
589.25,661607
589.5,661607
589.75,661607
590,661607
590.25,661607
590.5,661607
590.75,661607
591,661607
591.25,661607
591.5,661607
591.75,661607
592,661607
592.25,661607
592.5,661607
592.75,661607
593,661607
593.25,661607
593.5,661607
593.75,661607
594,661607
594.25,661607
594.5,661607
594.75,661607
595,661607
595.25,661607
595.5,661607
595.75,661607
596,661607
596.25,661607
596.5,661607
596.75,661607
597,661607
597.25,661607
597.5,661607
597.75,661607
598,661607
598.25,661607
598.5,661607
598.75,661607
599,661607
599.25,661607
599.5,661607
599.75,661607
