Time,num_cases
403.75,385031
404,385031
404.25,385031
404.5,385031
404.75,385031
405,385031
405.25,385031
405.5,385031
405.75,385031
406,385031
406.25,385031
406.5,385031
406.75,385031
407,385031
407.25,385031
407.5,385031
407.75,385031
408,385031
408.25,385031
408.5,385031
408.75,385031
409,385031
409.25,385031
409.5,385031
409.75,385031
410,385031
410.25,385031
410.5,385031
410.75,385031
411,385031
411.25,385031
411.5,385031
411.75,385031
412,385031
412.25,385031
412.5,385031
412.75,385031
413,385031
413.25,385031
413.5,385031
413.75,385031
414,385031
414.25,385031
414.5,385031
414.75,385031
415,385031
415.25,385031
415.5,385031
415.75,385031
416,385031
416.25,385031
416.5,385031
416.75,385031
417,385031
417.25,385031
417.5,385031
417.75,385031
418,385031
418.25,385031
418.5,385031
418.75,385031
419,385031
419.25,385031
419.5,385031
419.75,385031
420,385031
420.25,385031
420.5,385031
420.75,385031
421,385031
421.25,385031
421.5,385031
421.75,385031
422,385031
422.25,385031
422.5,385031
422.75,385031
423,385031
423.25,385031
423.5,385031
423.75,385031
424,385031
424.25,385031
424.5,385031
424.75,385031
425,385031
425.25,385031
425.5,385031
425.75,385031
426,385031
426.25,385031
426.5,385031
426.75,385031
427,385031
427.25,385031
427.5,385031
427.75,385031
428,385031
428.25,385031
428.5,385031
428.75,385031
429,385031
429.25,385031
429.5,385031
429.75,385031
430,385031
430.25,385031
430.5,385031
430.75,385031
431,385031
431.25,385031
431.5,385031
431.75,385031
432,385031
432.25,385031
432.5,385031
432.75,385031
433,385031
433.25,385031
433.5,385031
433.75,385031
434,385031
434.25,385031
434.5,385031
434.75,385031
435,385031
435.25,385031
435.5,385031
435.75,385031
436,385031
436.25,385031
436.5,385031
436.75,385031
437,385031
437.25,385031
437.5,385031
437.75,385031
438,385031
438.25,385031
438.5,385031
438.75,385031
439,385031
439.25,385031
439.5,385031
439.75,385031
440,385031
440.25,385031
440.5,385031
440.75,385031
441,385031
441.25,385031
441.5,385031
441.75,385031
442,385031
442.25,385031
442.5,385031
442.75,385031
443,385031
443.25,385031
443.5,385031
443.75,385031
444,385031
444.25,385031
444.5,385031
444.75,385031
445,385031
445.25,385031
445.5,385031
445.75,385031
446,385031
446.25,385031
446.5,385031
446.75,385031
447,385031
447.25,385031
447.5,385031
